date,title,address,url,Date_Appended
2026-07-07,Blind Hog BBQ Concept Cooking Up Ribs and Brisket for Woodstock,"2245 S Eastwood Dr, Woodstock, IL 60098",https://whatnow.com/chicago/restaurants/blind-hot-bbq-concept-cooking-up-ribs-and-brisket-for-woodstock/,2026-07-07
2026-07-07,Katsuya to Make Arizona Debut at Kimpton Miralina in Early 2027,"7200 N Scottsdale Rd, Scottsdale, AZ 85253",https://whatnow.com/phoenix/restaurants/katsuya-to-make-arizona-debut-at-kimpton-miralina-in-early-2027/,2026-07-08
2026-07-07,South Lake Tahoe's Favorite Sports Bar Has New Owners and Big Plans,"3115 Harrison Ave, South Lake Tahoe, CA 96150, USA",https://whatnow.com/sacramento/restaurants/south-lake-tahoes-favorite-sports-bar-has-new-owners-and-big-plans/,2026-07-07
2026-07-07,7 Brew Coffee Plans to Open Drive-Thru Location in Waco,"736 Hewitt Dr, Waco, TX 76712, USA",https://whatnow.com/dallas/restaurants/7-brew-coffee-plans-to-open-drive-thru-location-in-waco/,2026-07-08
2026-07-07,A Popular Canadian Dessert Chain Is Bringing Its First U.S. Location to DFW,"3432 E Hebron Pkwy #100, Carrollton, TX 75010, United States",https://whatnow.com/dallas/restaurants/a-popular-canadian-dessert-chain-is-bringing-its-first-u-s-location-to-dfw/,2026-07-07
2026-07-07,Crumbl Cookies Working on First Quebec Location,"1100 Du Rue du Lux, Brossard, Quebec J4Y 0E9, Canada",https://whatnow.com/montreal/restaurants/crumbl-cookies-working-on-first-quebec-location/,2026-07-08
2026-07-07,McEwan Opening Third Toronto Location at Bayview Village Shopping Centre,"2901 Bayview Ave, North York, ON M2K 1B8, Canada",https://whatnow.com/toronto/restaurants/mcewan-opening-third-toronto-location-at-bayview-village-shopping-centre/,2026-07-08
2026-07-07,Sadboy Creamery Expanding with Brick-and-Mortar Location,"1502 N Marion St, Denver, CO 80218",https://whatnow.com/denver/restaurants/sadboy-creamery-expanding-with-brick-and-mortar-location/,2026-07-07
2026-07-07,Turquoise Wine Bar Building a Community One Glass at a Time,,https://whatnow.com/phoenix/restaurants/turquoise-wine-bar-building-a-community-one-glass-at-a-time/,2026-07-08
2026-07-07,TurnBerry Acai Expanding to Kirkland Next Month,"3691 Saint-Charles Blvd, Kirkland, QC H9H 4M2, Canada",https://whatnow.com/montreal/restaurants/turnberry-acai-expanding-to-kirkland-next-month/,2026-07-08
2026-07-07,Jeremiah's Italian Ice Is Coming to Flower Mound,"2201 Justin Rd. #300, Flower Mound, TX 75028, USA",https://whatnow.com/dallas/restaurants/jeremiahs-italian-ice-is-coming-to-flower-mound/,2026-07-08
2026-07-07,Sourdough and Co to Open in Spring Valley,"827 S Rainbow Blvd, Las Vegas, NV 89145",https://whatnow.com/las-vegas/restaurants/sourdough-and-co-to-open-in-spring-valley/,2026-07-08
2026-07-07,Listening Bar 'Goods Parlor and Sound' to Spin Records in Evanston,"915 Chicago Ave, Evanston, IL 60202",https://whatnow.com/uncategorized/restaurants/listening-bar-called-goods-parlor-and-sound-to-spin-records-in-evanston/,2026-07-07
2026-07-07,From Healthy Meals to Holistic Wellness: ANEU Kitchens Expands in Wayne,,https://whatnow.com/philadelphia/restaurants/from-healthy-meals-to-holistic-wellness-aneu-kitchens-expands-in-wayne/,2026-07-07
2026-07-07,Sage Juice Co to Bring Health and Wellness Bar to Arts District,"1511 S Commerce St, Las Vegas, NV 89102",https://whatnow.com/las-vegas/restaurants/sage-juice-co-to-bring-health-and-wellness-bar-to-arts-district/,2026-07-08
2026-07-07,A Michelin-Recommended NYC Dumpling Brand Makes Its Metro Atlanta Debut,"3333 Buford Drive, Suite 2022E Buford, GA 30519",https://whatnow.com/atlanta/restaurants/a-michelin-recommended-nyc-dumpling-brand-makes-its-metro-atlanta-debut/,2026-07-07
2026-07-07,Klatch Coffee Reveals First San Diego Locations Inside Sprouts Stores,,https://whatnow.com/san-diego/restaurants/klatch-coffee-reveals-first-san-diego-locations-inside-sprouts-stores/,2026-07-07
2026-07-07,Award-Winning New Orleans Eatery Shutting Down After 8 Years,"1800 Magazine St, New Orleans, LA 70130",https://whatnow.com/new-orleans/restaurants/award-winning-new-orleans-eatery-shutting-down-after-8-years/,2026-07-07
2026-07-07,7 Brew Coffee Building $1 Million Shop with Drive Thru in The Green at Katy Park,"NW Corner of Morton Road & Katy Hocley Cut Off Rd Katy, TX 77493",https://whatnow.com/houston/restaurants/7-brew-coffee-building-1-million-shop-with-drive-thru-in-the-green-at-katy-park/,2026-07-08
2026-07-07,Bodega Bar ATL Preparing To Open In Sylvan Hills | What Now Atlanta,"1085 Katherwood Dr SW, Atlanta, GA 30310",https://whatnow.com/atlanta/restaurants/bodega-bar-atl-preparing-to-open-in-sylvan-hills/,2026-07-07
2026-07-07,A New 10-Seat Omakase Restaurant Is Coming to Miami's Coral Way,"2296 Coral Wy, Miami, FL 33145",https://whatnow.com/miami/restaurants/a-new-10-seat-omakase-restaurant-is-coming-to-miamis-coral-way/,2026-07-07
2026-07-07,"Seafood, Steaks and Pints: Three New Restaurants Are Coming to Aiken",,https://whatnow.com/charleston/restaurants/seafood-steaks-and-pints-three-new-restaurants-are-coming-to-aiken/,2026-07-07
2026-07-07,"Oh Yea Pizza Bringing Specialty Pies, Wings to Aiken","3553 Richland Ave. W #158, Aiken, SC 29801",https://whatnow.com/charleston/restaurants/oh-yea-pizza-bringing-specialty-pies-wings-to-aiken/,2026-07-07
2026-07-07,A Mobile Coffee Cart Has Found its Permanent Home in Rancho Cordova,"3581 Mather Field Rd A, Rancho Cordova, CA 95670, United States",https://whatnow.com/sacramento/restaurants/a-mobile-coffee-cart-has-found-its-permanent-home-in-rancho-cordova/,2026-07-07
2026-07-07,The Taco Stand Expanding To Beverly Glen | What Now Los Angeles,"2958 Beverly Glen Cir, Los Angeles, CA 90077",https://whatnow.com/los-angeles/restaurants/the-taco-stand-expanding-to-beverly-glen/,2026-07-07
2026-07-07,Downtown Aiken to Welcome Fire Shaka–Hawaiian BBQ This Summer,"126 Laurens St. NW, Aiken, SC 29801",https://whatnow.com/charleston/restaurants/downtown-aiken-to-welcome-fire-shaka-hawaiian-bbq-this-summer/,2026-07-07
2026-07-06,A Fast-Growing Chicken Chain Is Opening in Hialeah With Free Chicken for a Year,"457 Hialeah Dr, Hialeah, FL 33010, United States",https://whatnow.com/miami/restaurants/a-fast-growing-chicken-chain-is-opening-in-hialeah-with-free-chicken-for-a-year/,2026-07-06
2026-07-06,Juanis Restaurant Will Relocate on Harry Hines Boulevard,"10830 Harry Hines Blvd, Dallas, TX 75220, USA",https://whatnow.com/dallas/restaurants/juanis-restaurant-will-relocate-on-harry-hines-boulevard/,2026-07-07
2026-07-06,3 Chicago Restaurants That Served Their Final Meals in June 2026,,https://whatnow.com/chicago/restaurants/3-chicago-restaurants-that-served-their-final-meals-in-june-2026/,2026-07-06
2026-07-06,A Century-Old Hudson Valley Fine Dining Legend Has Served Its Last Meal,"1725 US-9W, Milton, NY 12547",https://whatnow.com/news/restaurants/a-century-old-hudson-valley-fine-dining-legend-has-served-its-last-meal/,2026-07-06
2026-07-06,7 Brew Franchise Building New Shop at North Riverside Park Mall,"7501 W Cermak Rd, North Riverside, IL 60546",https://whatnow.com/chicago/restaurants/7-brew-franchise-building-new-shop-at-north-riverside-park-mall/,2026-07-07
2026-07-06,The Chastain Team Planning New Concept For Morningside Village | What Now Atlanta,"1397 N Highland Ave NE, Atlanta, GA 30306",https://whatnow.com/atlanta/restaurants/the-chastain-team-planning-new-concept-for-morningside-village/,2026-07-07
2026-07-06,6 Beloved Houston Restaurants That Permanently Closed in June 2026,,https://whatnow.com/houston/restaurants/6-beloved-houston-restaurants-that-permanently-closed-in-june-2026/,2026-07-06
2026-07-06,Here are 7 Upcoming Restaurants We Uncovered in Atlanta Last Week (June 29-July 3),,https://whatnow.com/atlanta/restaurants/here-are-7-upcoming-restaurants-we-uncovered-in-atlanta-last-week-june-29-july-3/,2026-07-06
2026-07-06,Buffalo Wild Wings to Open First Kyle Location,"1080 Kohlers Crossing, Kyle, TX 78640, USA",https://whatnow.com/austin/restaurants/buffalo-wild-wings-to-open-first-kyle-location/,2026-07-07
2026-07-06,The Family-Owned Italian Restaurant That Fed Bellmore for 47 Years Just Closed,"2770 Sunrise Hwy, Bellmore, NY 11710, United States",https://whatnow.com/new-york/restaurants/the-family-owned-italian-restaurant-that-fed-bellmore-for-47-years-just-closed/,2026-07-06
2026-07-06,Gresham's Favorite San Diego-Style Taco Shop Is Opening a Second Location in Damascus,"19850 SE Hwy 212, Damascus, OR 97089, USA",https://whatnow.com/portland/restaurants/greshams-favorite-san-diego-style-taco-shop-is-opening-a-second-location-in-damascus/,2026-07-06
2026-07-06,The One Rooftop Planning Summer Launch In West Hollywood | What Now Los Angeles,"603 N La Cienega Blvd, West Hollywood, CA 90069",https://whatnow.com/los-angeles/restaurants/the-one-rooftop-planning-summer-launch-in-west-hollywood/,2026-07-07
2026-07-06,Beloved Kilgore Italian Restaurant Closes After Decades of Late-Night Service,"1704 US-259 BUS, Kilgore, TX 75662, United States",https://whatnow.com/news/restaurants/beloved-kilgore-italian-restaurant-closes-after-decades-of-late-night-service/,2026-07-06
2026-07-05,Shivers Creek Catfish House to Open Fourth Location,"422 E Capitol St, Jackson, MS 39201",https://whatnow.com/memphis/restaurants/shivers-creek-catfish-house-to-open-fourth-location/,2026-07-05
2026-07-05,New Sandwich Shop Headed to Short Pump,"4336 Pouncey Tract Rd, Henrico, VA 23233",https://whatnow.com/washington-dc/restaurants/new-sandwich-shop-headed-to-short-pump/,2026-07-06
2026-07-05,STK Steakhouse to Replace Kona Grill in Inner Harbor,"1 E Pratt St, Baltimore, MD 21202",https://whatnow.com/washington-dc/restaurants/stk-steakhouse-to-replace-kona-grill-in-inner-harbor/,2026-07-05
2026-07-05,Aplós Simple Mediterranean Nears Oxford Opening,"803 Sisk Ave, Oxford, MS 38655",https://whatnow.com/memphis/restaurants/aplos-simple-mediterranean-nears-oxford-opening/,2026-07-05
2026-07-05,New Jack’s Family Restaurant Headed to Mississippi,"130 Edwards Cir, Flora, MS 39071",https://whatnow.com/memphis/restaurants/new-jacks-family-restaurant-headed-to-mississippi/,2026-07-05
2026-07-05,Mexican Restaurant Readying for Memphis Debut,"5007 Black Rd, Memphis, TN 38117",https://whatnow.com/memphis/restaurants/mexican-restaurant-readying-for-memphis-debut/,2026-07-05
2026-07-05,More Wonder Planned for Virginia,"13257 Worth Ave, Woodbridge, VA 22192",https://whatnow.com/washington-dc/restaurants/more-wonder-planned-for-virginia/,2026-07-06
2026-07-04,P. Terry's Plans Additional San Antonio Expansion Following Employee Ownership Transition,,https://whatnow.com/san-antonio/restaurants/p-terrys-plans-additional-san-antonio-expansion-following-employee-ownership-transition/,2026-07-04
2026-07-04,Storied Sítio El Tropicano Taps Emmer & Rye Hospitality Group to Lead Culinary Programme,,https://whatnow.com/san-antonio/restaurants/storied-sitio-el-tropicano-taps-emmer-rye-hospitality-group-to-lead-culinary-programme/,2026-07-04
2026-07-03,Beloved Montclair Filipino-American Restaurant Closing This Month,"98 Walnut St, Montclair, NJ 07042",https://whatnow.com/new-york/restaurants/beloved-montclair-filipino-american-restaurant-closing-this-month/,2026-07-03
2026-07-03,Dotty’s Team to Wake Up Quincy With New Café Concept,"1250 Hancock St, Quincy, MA 02169",https://whatnow.com/boston/restaurants/dottys-team-to-wake-up-quincy-with-new-cafe-concept/,2026-07-04
2026-07-03,Atlanta-Born Rreal Tacos Moves to Fill Red Mesa Cantina Space After Sudden Closure,"128 3rd St S, St. Petersburg, FL 33701",https://whatnow.com/tampa/restaurants/atlanta-born-rreal-tacos-team-moves-to-fill-red-mesa-cantina-space-after-sudden-closure/,2026-07-04
2026-07-03,A Longtime Austin Mexican Eatery Says One Location Will Shut Down Over Lease Issues,"2101 E Cesar Chavez St, Austin, TX 78702",https://whatnow.com/austin/restaurants/a-longtime-austin-mexican-eatery-says-one-location-will-shut-down-over-lease-issues/,2026-07-03
2026-07-03,Breakwater Hospitality Group Tapped to Negotiate New Currie Park Restaurant,"2400 N Flagler Dr, West Palm Beach, FL 33407",https://whatnow.com/miami/restaurants/breakwater-hospitality-group-tapped-to-negotiate-new-currie-park-restaurant/,2026-07-03
2026-07-03,Ling Nam Set To Open New Bay Area Locations,"231 Grand Ave, South San Francisco, CA 94080",https://whatnow.com/san-francisco/restaurants/ling-nam-set-to-open-new-bay-area-locations/,2026-07-03
2026-07-03,New Café Brewing at Charles River Esplanade's Long-Awaited Smith Family Pavilion,"5 Charlesbank Road, Boston, MA 02114",https://whatnow.com/boston/restaurants/new-cafe-brewing-at-charles-river-esplanades-long-awaited-smith-family-pavilion/,2026-07-03
2026-07-03,Yoghurt & Yoga Bringing Wellness and FroYo to Coral Gables,"239 Miracle Mile, Coral Gables, FL 33134",https://whatnow.com/miami/restaurants/yoghurt-yoga-bringing-wellness-and-froyo-to-coral-gables/,2026-07-03
2026-07-03,Congaree and Penn Launches Outdoor Restaurant During Quonset Hut Remodel,"11830 Old Kings Rd, Jacksonville, FL 32219",https://whatnow.com/jacksonville/restaurants/congaree-and-penns-launches-outdoor-restaurant-during-quonset-hut-remodel/,2026-07-04
2026-07-03,Ron's Gourmet Ice Cream Scooping Up Third Location in Westwood,"305 Washington St, Westwood, MA 02090",https://whatnow.com/boston/restaurants/rons-gourmet-ice-cream-scooping-up-third-location-in-westwood/,2026-07-04
2026-07-03,Beloved West Palm Beach Italian Gem Has Permanently Closed,"1600 N Dixie Hwy, West Palm Beach, FL 33407",https://whatnow.com/miami/restaurants/beloved-west-palm-beach-italian-gem-has-permanently-closed/,2026-07-03
2026-07-03,Canadian Favorite JOEY Restaurants Bringing Globally Inspired Menu to Boston's Seaport,"250 Northern Ave, Boston, MA 02210",https://whatnow.com/boston/restaurants/canadian-favorite-joey-restaurants-bringing-globally-inspired-menu-to-bostons-seaport/,2026-07-04
2026-07-03,"A New 5,000-Square-Foot Sports and Nightlife Venue Is Opening in Houston","1131 Uptown Park Blvd Ste 1, Houston, TX 77056, United States",https://whatnow.com/houston/restaurants/a-new-5000-square-foot-sports-and-nightlife-venue-is-opening-in-houston/,2026-07-03
2026-07-03,Double Take Market & Eatery to Offer the Flavors of the Caribbean,"319 NE 167th St, North Miami Beach, FL 33162",https://whatnow.com/miami/restaurants/double-take-market-eatery-to-offer-the-flavors-of-the-caribbean/,2026-07-03
2026-07-03,Team Behind Davis Square's Spoke Wine Bar to Open New Restaurant in Somerville,"1153 Broadway, Somerville, MA 02144",https://whatnow.com/boston/restaurants/team-behind-davis-squares-spoke-wine-bar-to-open-new-restaurant-in-somerville/,2026-07-03
2026-07-03,Pan-Russia Cocktail Bar Coming to the West Village,"72 MacDougal St, New York, NY 10012",https://whatnow.com/new-york/restaurants/pan-russia-cocktail-bar-coming-to-the-west-village/,2026-07-03
2026-07-03,A Modern Italian Trattoria With Tuscan Roots Joined Doral Commons,"7450 NW 104th Ave, Miami, FL 33178, United States",https://whatnow.com/miami/restaurants/a-modern-italian-trattoria-with-tuscan-roots-joined-doral-commons/,2026-07-03
2026-07-03,Calle Bistro Coming Soon to Sarasota with “Good Food. Good Vibes.”,"1544 Main St, Sarasota, FL 34236",https://whatnow.com/tampa/restaurants/calle-bistro-coming-soon-to-sarasota-with-good-food-good-vibes/,2026-07-04
2026-07-03,BuddhaBerry Will Bring its Hamptons Favorite FroYo to City Place,417 S. Rosemary Avenue,https://whatnow.com/miami/restaurants/buddhaberry-will-bring-its-hamptons-favorite-froyo-to-city-place/,2026-07-03
2026-07-03,Ember & Iron Announces Plans for New Location—Again!,"62 Spanish St, St. Augustine, FL 32084",https://whatnow.com/jacksonville/restaurants/ember-iron-announces-plans-for-new-location-again/,2026-07-04
2026-07-03,Five Guys Cooking up New Maryland Location,"3220 St Paul St, Baltimore, MD 21218",https://whatnow.com/washington-dc/restaurants/five-guys-cooking-up-new-maryland-location/,2026-07-04
2026-07-03,Duluth's Beloved Korean-Style Bookstore Cafe Is Serving Its Last Cup,"3585 Peachtree Industrial Blvd #128, Duluth, GA 30096",https://whatnow.com/atlanta/restaurants/duluths-beloved-korean-style-bookstore-cafe-is-serving-its-last-cup/,2026-07-03
2026-07-03,The Tot Spot Jax Looks to Be Hitting the Road Again,,https://whatnow.com/jacksonville/restaurants/the-tot-spot-jax-looks-to-be-hitting-the-road-again/,2026-07-04
2026-07-03,One Fast-Growing California Pizza Brand Has Opened in Anaheim,"2794 W Ball Rd, Anaheim, CA 92804, United States",https://whatnow.com/orange-county/restaurants/one-fast-growing-california-pizza-brand-has-opened-in-anaheim/,2026-07-03
2026-07-03,Frozen in Time Gourmet Ice Cream Looks to Be Headed to Port Richey,"7810 US-19, Port Richey, FL 34668",https://whatnow.com/tampa/restaurants/frozen-in-time-gourmet-ice-cream-looks-to-be-headed-to-port-richey/,2026-07-04
2026-07-03,One of Atlanta's Best-Known Arcade Bars Is Shutting Down Its Original Location,"427 Edgewood Ave SE, Atlanta, GA 30312",https://whatnow.com/atlanta/restaurants/one-of-atlantas-best-known-arcade-bars-is-shutting-down-its-original-location/,2026-07-03
2026-07-03,Las Vegas-Born Nacho Spot Is Now the Only Local Brand at AREA15,"3040 Rigel Ave., Suite 120, Las Vegas, NV 89102",https://whatnow.com/las-vegas/restaurants/las-vegas-born-nacho-spot-is-now-the-only-local-brand-at-area15/,2026-07-03
2026-07-03,A Milan-Inspired Café Has Opened Another NYC Location,"1247 3rd Ave, New York, NY 10021",https://whatnow.com/new-york/restaurants/a-milan-inspired-cafe-has-opened-another-nyc-location/,2026-07-03
2026-07-03,Fanoos Grills Expanding to North Beach,"411 Columbus Ave, San Francisco, CA 94133",https://whatnow.com/san-francisco/restaurants/fanoos-grills-expanding-to-north-beach/,2026-07-03
2026-07-03,Willard’s Bar-B-Q Junction May Be Making a Kind of Comeback,,https://whatnow.com/jacksonville/restaurants/willards-bar-b-q-junction-may-be-making-a-kind-of-comeback/,2026-07-04
2026-07-03,7 Brew Coffee Plots Continued Expansion in St. Johns County,"FL-16 & Co Rd 208, St. Johns, FL 32092",https://whatnow.com/jacksonville/restaurants/7-brew-coffee-plots-continued-expansion-in-st-johns-county/,2026-07-04
2026-07-03,Bebos Cajun Kitchen Bringing Louisiana Flavor to Auburndale,"117 E Lake Ave #101, Auburndale, FL 33823",https://whatnow.com/tampa/restaurants/bebos-cajun-kitchen-bringing-louisiana-flavor-to-auburndale/,2026-07-04
2026-07-02,Glaz’d Donuts Heads to Pinellas Park,"11180 66th St N, Pinellas Park, FL 33782",https://whatnow.com/tampa/restaurants/glazd-donuts-heads-to-pinellas-park/,2026-07-02
2026-07-02,Spinato's Pizzeria Heading to Goodyear in 2027,,https://whatnow.com/phoenix/restaurants/spinatos-pizzeria-heading-to-goodyear-in-2027/,2026-07-02
2026-07-02,Maltby Cafe Planning Relocation in Snohomish,"8809 Maltby Rd, Snohomish, WA 98296, USA",https://whatnow.com/seattle/restaurants/maltby-cafe-planning-relocation-in-snohomish/,2026-07-02
2026-07-02,Fat Rosie’s Opening in Vineland Pointe,"11506 Regency Village Dr, Orlando, FL 32821",https://whatnow.com/orlando/restaurants/fat-rosies-opening-in-vineland-pointe/,2026-07-02
2026-07-02,PJ's Daily Grind Reopens Following Rebrand,"1619 Coalton Rd, Superior, CO 80027",https://whatnow.com/denver/restaurants/pjs-daily-grind-reopens-following-rebrand/,2026-07-02
2026-07-02,The Lafayette Burger Joint That Ditched Buns for Quesadillas Is Calling It Quits,"3822 W Congress St, Lafayette, LA 70506",https://whatnow.com/news/restaurants/the-lafayette-burger-joint-that-ditched-buns-for-quesadillas-is-calling-it-quits/,2026-07-02
2026-07-02,Cooper’s Hawk Planning Dunwoody Location | What Now Atlanta,,https://whatnow.com/atlanta/restaurants/coopers-hawk-planning-dunwoody-location/,2026-07-02
2026-07-02,Shake Shack Opening New Restaurant at Yonge and Bloor,"765 Yonge St, Toronto, ON M4W 0B8, Canada",https://whatnow.com/toronto/restaurants/shake-shack-opening-new-restaurant-at-yonge-and-bloor/,2026-07-02
2026-07-02,New Gelato Brand Looks to Be Planning Jacksonville Launch,,https://whatnow.com/jacksonville/restaurants/new-gelato-brand-looks-to-be-planning-jacksonville-launch/,2026-07-02
2026-07-02,Washington DC Entrepreneurs Connect at What Now's Event,"1111 20th St NW, Washington, DC 20036",https://whatnow.com/washington-dc/restaurants/washington-dc-entrepreneurs-connect-at-what-nows-event/,2026-07-02
2026-07-02,New Waterfront Oyster Bar on Johns Island Eyes Spring 2027 Opening,"2409 Maybank Hwy., Johns Island, SC 29455",https://whatnow.com/charleston/restaurants/new-waterfront-oyster-bar-on-johns-island-eyes-spring-2027-opening/,2026-07-02
2026-07-02,Tea Room Targeting An Opening This Year In Tujunga | What Now Los Angeles,"10016 Commerce Ave, Tujunga, CA 91042",https://whatnow.com/los-angeles/restaurants/tea-room-targeting-an-opening-this-year-in-tujunga/,2026-07-02
2026-07-02,Charlee Rose Coffee Opening Second Gilbert Location,"18318 E Chandler Heights Rd, Gilbert, AZ 85298",https://whatnow.com/phoenix/restaurants/charlee-rose-coffee-opening-second-gilbert-location/,2026-07-03
2026-07-02,Sergeant Ma Set For San Francisco Waterfront,"185 Berry St, San Francisco, CA 94107",https://whatnow.com/san-francisco/restaurants/sergeant-ma-set-for-san-francisco-waterfront/,2026-07-03
2026-07-02,Vida Mariscos is Expanding to Baytown,"4717 I-10, Baytown, TX 77521",https://whatnow.com/houston/restaurants/vida-mariscos-is-expanding-to-baytown/,2026-07-02
2026-07-02,A 24/7 Cafe Built for Founders and Investors Opens in Buckhead,"3423 Piedmont Rd NE, Atlanta, GA 30305",https://whatnow.com/atlanta/restaurants/a-24-7-cafe-built-for-founders-and-investors-opens-in-buckhead/,2026-07-02
2026-07-02,Kingdom BBQ & Grill Plans Second Location,"8675 Fenton St, Suite 160, Orlando, FL 32836",https://whatnow.com/orlando/restaurants/kingdom-bbq-grill-plans-second-location/,2026-07-02
2026-07-02,A Popular Arcade Bar and Three Restaurants Closed Across Denver in June 2026,,https://whatnow.com/denver/restaurants/a-popular-arcade-bar-and-three-restaurants-closed-across-denver-in-june-2026/,2026-07-02
2026-07-02,Elle dit imagine Opening Boutique Cafe and Design Studio,"63 Queen St S, Mississauga, ON L5M 3S9, Canada",https://whatnow.com/toronto/restaurants/elle-dit-imagine-opening-boutique-cafe-and-design-studio/,2026-07-03
2026-07-02,A Local Florida Bagel Chain Has Closed One of Its Newest Locations,"145 Beachwalk Shr Dr Ste 101, St Johns, FL 32259",https://whatnow.com/jacksonville/restaurants/a-local-florida-bagel-chain-has-closed-one-of-its-newest-locations/,2026-07-02
2026-07-02,Sushi Kani Set to Bring Late Night Japanese Dining to Anaheim,"1731 W Katella Ave, Anaheim, CA 92804",https://whatnow.com/orange-county/restaurants/sushi-kani-set-to-bring-late-night-japanese-dining-to-anaheim/,2026-07-03
2026-07-02,Chatos Tacos to Open a Second Location,"9484 W Flamingo Rd, Las Vegas, NV 89147",https://whatnow.com/las-vegas/restaurants/chatos-tacos-to-open-a-second-location/,2026-07-02
2026-07-02,A Fast-Growing Middle Tennessee Bagel Brand Just Landed in Mt. Juliet,"1913 N Mt Juliet Rd Suite 101B, Mt. Juliet, TN 37122",https://whatnow.com/nashville/restaurants/a-fast-growing-middle-tennessee-bagel-brand-just-landed-in-mt-juliet/,2026-07-02
2026-07-02,Angry Chickz Franchise Making Illinois Debut in Aurora This Year,,https://whatnow.com/chicago/restaurants/angry-chickz-franchise-making-illinois-debut-in-aurora-this-year/,2026-07-02
2026-07-02,Rocket Bagels Plans New Rockledge Location,"566 Barton Blvd, Rockledge, FL 32955",https://whatnow.com/orlando/restaurants/rocket-bagels-plans-new-rockledge-location/,2026-07-02
2026-07-02,Dollar Tree to Open a New Store in Decatur Crossing,"204 S Decatur Blvd, Las Vegas, NV 89107",https://whatnow.com/las-vegas/restaurants/dollar-tree-to-open-a-new-store-in-decatur-crossing/,2026-07-03
2026-07-02,Common House New Orleans Rebrands as 420 Julia,"420 Julia St, New Orleans, LA 70130",https://whatnow.com/new-orleans/restaurants/common-house-new-orleans-rebrands-as-420-julia/,2026-07-02
2026-07-02,Kingdom Sushi Coming Soon to Winter Garden,"9240 Miley Dr, Winter Garden, FL 34787",https://whatnow.com/orlando/restaurants/kingdom-sushi-coming-soon-to-winter-garden/,2026-07-02
2026-07-02,Shipley Donuts Plans First Ohio Locations With Three-Store Cincinnati Expansion,,https://whatnow.com/columbus/restaurants/shipley-donuts-plans-first-ohio-locations-with-three-store-cincinnati-expansion/,2026-07-02
2026-07-02,New Sushi Restaurant Joining Midtown | What Now Atlanta,"811 Peachtree St NE, Atlanta, GA 30308",https://whatnow.com/atlanta/restaurants/new-sushi-restaurant-joining-midtown/,2026-07-02
2026-07-02,"KoJa Kitchen is Gone From K Street, But Something Better Might Be Coming","732 K St, Sacramento, CA 95814",https://whatnow.com/sacramento/restaurants/koja-kitchen-is-gone-from-k-street-but-something-better-might-be-coming/,2026-07-02
2026-07-02,Nana Fran's to Replace Patisserie Melanie in North Park,"3750 30th St, San Diego, CA 92104",https://whatnow.com/san-diego/restaurants/nana-frans-to-replace-patisserie-melanie-in-north-park/,2026-07-02
2026-07-02,Fat Arnie's Provecho Bringing Sandwiches and Empanadas to Westerville,"4404 Indianola Ave, Columbus, OH 43214, USA",https://whatnow.com/columbus/restaurants/fat-arnies-provecho-bringing-sandwiches-and-empanadas-to-westerville/,2026-07-02
2026-07-02,Ember & Vine to Open in Coral Springs,"5920 Coral Ridge Dr, Tamarac, FL 33321",https://whatnow.com/miami/restaurants/ember-vine-to-open-in-coral-springs/,2026-07-03
2026-07-02,Stitch Cafe Planning Seattle Relocation,,https://whatnow.com/seattle/restaurants/stitch-cafe-planning-seattle-relocation/,2026-07-02
2026-07-02,KK's Café Opening Second Location in Lafayette,"3730 NE Evangeline Thruway Ste F, Carencro, LA 70520",https://whatnow.com/new-orleans/restaurants/kks-cafe-opening-second-location-in-lafayette/,2026-07-02
2026-07-02,Flour Pizzeria Planning New Location In Beverly Hills | What Now Los Angeles,"243 S Beverly Dr, Beverly Hills, CA 90212",https://whatnow.com/los-angeles/restaurants/flour-pizzeria-planning-new-location-in-beverly-hills/,2026-07-02
2026-07-02,Carmela Coffee to Brew up Coffee and More at Avenir Town Center,"12515 Northlake Blvd, Palm Beach Gardens, FL 33412",https://whatnow.com/miami/restaurants/carmela-coffee-to-brew-up-coffee-and-more-at-avenir-town-center/,2026-07-03
2026-07-02,Maison Dupuy Hotel Set for $13M Renovation Under New Ownership,"1001 Toulouse St, New Orleans, LA 70112",https://whatnow.com/new-orleans/restaurants/maison-dupuy-hotel-set-for-13m-renovation-under-new-ownership/,2026-07-02
2026-07-02,Crema Gelato Coming to Mirvish Village this Fall,"597 Markham St, Toronto, ON M6G 0B3, Canada",https://whatnow.com/toronto/restaurants/crema-gelato-coming-to-mirvish-village-this-fall/,2026-07-02
2026-07-02,New Firehouse Subs Planned for Palm Bay,"130 St Johns Heritage Pkwy, Palm Bay, FL 32907",https://whatnow.com/orlando/restaurants/new-firehouse-subs-planned-for-palm-bay/,2026-07-02
2026-07-02,Domu Restaurant Team Looks to Be Launching New Noodle-Focused Concept,"1222 E Colonial Dr, Orlando, FL 32803",https://whatnow.com/orlando/restaurants/domu-restaurant-team-looks-to-be-launching-new-noodle-focused-concept/,2026-07-02
2026-07-02,Properly Seasoned Kitchen to Open First Brick-and-Mortar Restaurant in San Francisco,"5131 3rd St, San Francisco, CA 94124",https://whatnow.com/san-francisco/restaurants/properly-seasoned-kitchen-to-open-first-brick-and-mortar-restaurant-in-san-francisco/,2026-07-03
